slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.8087532892514006,0.7968637469348575,0.011889542316543045,8.46720109835431e-06,4.085970245104205,4.389300358391219e-05,0.006186349846893774,0.017592734786192315,3911,2433,,***
group,arc_challenge_llama8b,1168,0.6677649911514809,0.6731588398825411,-0.005393848731060191,7.416630858166063e-05,-0.6263187751530105,0.5311058738915161,-0.02227303177702964,0.011485334314909258,769,399,,ns
group,arc_challenge_qwen7b,1165,0.7370516934046346,0.7344313725490196,0.0026203208556150326,8.933031089498677e-05,0.2772394641454466,0.7815962387772146,-0.015904222613601568,0.021144864324831633,825,340,,ns
group,gpqa_diamond_llama8b,189,0.7147147147147148,0.6889581889581889,0.025756525756525872,0.0008206481872455535,0.8991016078678841,0.3685985417549152,-0.030390479663007196,0.08190353117605895,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7897103992979378,0.7806055287406758,0.009104870557262057,0.0003723323343894408,0.4718548238386111,0.6370304156829575,-0.028714427825573548,0.04692416894009766,86,106,,ns
group,gsm8k_llama8b,1319,0.7705310091351925,0.7516140694015081,0.018916939733684357,4.7507992845416196e-05,2.7445271986374777,0.006059813269271689,0.005407683715328,0.03242619575204071,601,718,,**
group,gsm8k_qwen7b,1318,0.8494128910245177,0.8483456579570334,0.0010672330674842412,3.129991756290298e-05,0.19076015921606068,0.8487135037622681,-0.00989804597178387,0.012032512106752352,887,431,,ns
group,math500_llama8b,494,0.8702042936288089,0.8583708448753463,0.011833448753462594,7.104810634068684e-05,1.4038964660146938,0.16034968218743487,-0.004687095268937083,0.028353992775862272,304,190,,ns
group,math500_qwen7b,499,0.9384559797663495,0.9292424424906662,0.009213537275683303,7.42985225737009e-05,1.0688981078298716,0.285115584675783,-0.007680684070838856,0.026107758622205463,361,138,,ns
model_family,llama8b,3170,0.7723894835481192,0.7553746755672341,0.01701480798088506,2.0378449068064717e-05,3.7691332222283647,0.00016381543911427718,0.008167041430812485,0.025862574530957638,1752,1418,,***
model_family,qwen7b,3174,0.8346292413245504,0.83072166689103,0.003907574433520411,1.4749781305694808e-05,1.0174532629347315,0.30893785502676574,-0.0036197542759269603,0.011434903142967783,2159,1015,,ns
dataset_family,arc_challenge,2333,0.704487226286667,0.706185068159862,-0.001697841873194994,3.974014840997262e-05,-0.2693286150680366,0.7876768138125207,-0.01405341323372636,0.010657729487336372,1594,739,,ns
dataset_family,gpqa_diamond,381,0.753933910306845,0.735837922895358,0.01809598741148699,0.00026737878559518783,1.1066717204081975,0.2684358863669576,-0.01395279718935423,0.05014477201232821,164,217,,ns
dataset_family,gsm8k,2637,0.8223396689033005,0.8034821069279505,0.018857561975349935,1.9529818234292735e-05,4.267135590862655,1.9799882717985825e-05,0.01019598056531419,0.027519143385385678,1488,1149,,***
dataset_family,math500,993,0.908747478452228,0.8984572712268476,0.010290207225380432,3.2227769465901194e-05,1.8126293030779719,0.0698890150909137,-0.0008364117258591111,0.021416826176619976,665,328,,ns
