slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.6505357647862222,0.7968637469348575,-0.1463279821486353,5.597933399430283e-05,-19.557508161280786,3.560574885611973e-85,-0.1609923030108163,-0.1316636612864543,3911,2433,,***
group,arc_challenge_llama8b,1168,0.5678402768950985,0.6731588398825411,-0.10531856298744258,0.00035664886030077516,-5.576792741899678,2.449934692280283e-08,-0.14233277526182334,-0.06830435071306182,769,399,,***
group,arc_challenge_qwen7b,1165,0.6420926916221034,0.7344313725490196,-0.09233868092691622,0.00036249195417589774,-4.849918946182157,1.235119350619524e-06,-0.12965486930139591,-0.055022492552436526,825,340,,***
group,gpqa_diamond_llama8b,189,0.636867636867637,0.6889581889581889,-0.05209055209055191,0.001978286662971347,-1.1711549244046269,0.2415365099566209,-0.13926570194033897,0.03508459775923514,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.6996489688459852,0.7806055287406758,-0.08095655989469064,0.0014894021182232655,-2.0977129618481993,0.03593050917014623,-0.15659700479428967,-0.005316114995091603,86,106,,*
group,gsm8k_llama8b,1319,0.597896263887022,0.7516140694015081,-0.1537178055144861,0.00030880598726882805,-8.747446999755205,2.182338130207658e-18,-0.18816001049147613,-0.11927560053749607,601,718,,***
group,gsm8k_qwen7b,1318,0.6743605102838892,0.8483456579570334,-0.1739851476731442,0.00023739023018853113,-11.292257042759784,1.433086363074861e-29,-0.20418324022390547,-0.14378705512238296,887,431,,***
group,math500_llama8b,494,0.6136772853185596,0.8583708448753463,-0.24469355955678673,0.000938817339065746,-7.986049314582299,1.393319670413069e-15,-0.3047471035669007,-0.18464001554667275,304,190,,***
group,math500_qwen7b,499,0.6116865390019672,0.9292424424906662,-0.317555903488699,0.0010519308947244638,-9.790989519567102,1.2308534307452062e-22,-0.3811243643344671,-0.2539874426429309,361,138,,***
model_family,llama8b,3170,0.6238503970477424,0.7553746755672341,-0.13152427851949178,0.00011883603918255825,-12.065125506822016,1.61416106555784e-33,-0.15289022691721546,-0.1101583301217681,1752,1418,,***
model_family,qwen7b,3174,0.6632700324224178,0.83072166689103,-0.16745163446861222,0.00011474816524168697,-15.632070891446645,4.402588681353769e-55,-0.18844688039539634,-0.1464563885418281,2159,1015,,***
dataset_family,arc_challenge,2333,0.6087662971596803,0.706185068159862,-0.0974187710001817,0.00017341780855643316,-7.397684399094073,1.3857972490990375e-13,-0.12322918305316055,-0.07160835894720285,1594,739,,***
dataset_family,gpqa_diamond,381,0.6676126784309316,0.735837922895358,-0.06822524446442635,0.0008567408225338775,-2.3308824398450882,0.019759559471444754,-0.12559365554379567,-0.010856833385057031,164,217,,*
dataset_family,gsm8k,2637,0.6441581974040073,0.8034821069279505,-0.15932390952394326,0.00012781484947666305,-14.092573164399047,4.219038822827147e-45,-0.18148232735865832,-0.1371654916892282,1488,1149,,***
dataset_family,math500,993,0.6223500825233816,0.8984572712268476,-0.27610718870346596,0.0004824926878467551,-12.569915147975614,3.090554281746418e-36,-0.3191592013352737,-0.2330551760716582,665,328,,***
