slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.7055832700941614,0.7854773855985779,-0.0798941155044165,4.0806247823448546e-05,-12.506951384523973,6.839927478100123e-36,-0.09241432000118159,-0.0673739110076514,3911,2433,,***
group,arc_challenge_llama8b,1168,0.5860261837949882,0.6429891373427066,-0.05696295354771841,0.00034040934803061595,-3.087391901444433,0.0020192119646030298,-0.09312465279760082,-0.020801254297835997,769,399,,**
group,arc_challenge_qwen7b,1165,0.6538360071301249,0.7159019607843138,-0.06206595365418888,0.00032646121914886003,-3.435086152600934,0.0005923654746191091,-0.09747904911213984,-0.026652858196237923,825,340,,***
group,gpqa_diamond_llama8b,189,0.629013629013629,0.7019519519519519,-0.07293832293832292,0.0017922704513141099,-1.7228759198750465,0.08491096578847643,-0.15591382013038577,0.010037174253739928,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7140193067134707,0.7944273804300129,-0.08040807371654224,0.0013064012560574081,-2.224648307195608,0.026104857005776434,-0.1512493514326282,-0.00956679600045629,86,106,,*
group,gsm8k_llama8b,1319,0.6905042199861883,0.7532258214025834,-0.06272160141639516,0.00016450751645547516,-4.890173471261202,1.0074715233376435e-06,-0.08786019426003636,-0.03758300857275395,601,718,,***
group,gsm8k_qwen7b,1318,0.7636928879902275,0.8363628278537367,-0.07266993986350923,0.00013215992072843625,-6.321278374315614,2.594082256087468e-10,-0.09520184819867888,-0.050138031528339566,887,431,,***
group,math500_llama8b,494,0.7263157894736842,0.8430574792243767,-0.11674168975069243,0.0007125227188997036,-4.373474683489037,1.2228443162787644e-05,-0.16905924591936516,-0.06442413358201969,304,190,,***
group,math500_qwen7b,499,0.7509133245011842,0.9200489782809427,-0.16913565377975848,0.0007504862246620649,-6.173959893448695,6.660044229761716e-10,-0.22282887427860285,-0.11544243328091411,361,138,,***
model_family,llama8b,3170,0.6770642135363333,0.7438671741664575,-0.06680296063012425,8.600913500816647e-05,-7.203165949269078,5.88302991539509e-13,-0.08497988419648698,-0.04862603706376152,1752,1418,,***
model_family,qwen7b,3174,0.7261460218081259,0.8211749646912798,-0.09502894288315389,8.301628033009664e-05,-10.429758752270555,1.8134813821367099e-25,-0.11288681572219231,-0.07717107004411547,2159,1015,,***
dataset_family,arc_challenge,2333,0.6237522984534359,0.6811958070097099,-0.057443508556274,0.00016296763974653193,-4.499769525976219,6.802717745601454e-06,-0.08246416956257073,-0.03242284754997728,1594,739,,***
dataset_family,gpqa_diamond,381,0.6721366752838035,0.750323142632348,-0.07818646734854451,0.0007539144955590739,-2.847544661100741,0.004405791180721003,-0.13200218521065768,-0.024370749486431344,164,217,,**
dataset_family,gsm8k,2637,0.7271280192219508,0.79636716593204,-0.06923914671008924,6.942894907498791e-05,-8.309624734010075,9.600519330651561e-17,-0.08557035759096501,-0.05290793582921346,1488,1149,,***
dataset_family,math500,993,0.7414679992664589,0.8863973959288466,-0.1449293966623877,0.0003499535611068785,-7.747316092205624,9.385512037424432e-15,-0.1815945326112334,-0.10826426071354198,665,328,,***
