slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.7476893662452367,0.7854773855985779,-0.037788019353341196,2.8197093756967848e-05,-7.116262422097847,1.1089306684897327e-12,-0.04819561151150359,-0.027380427195178803,3911,2433,,***
group,arc_challenge_llama8b,1168,0.6130182413119925,0.6429891373427066,-0.029970896030714123,0.00020833060460944346,-2.076458185581516,0.03785159460126105,-0.0582603541149102,-0.0016814379465180454,769,399,,*
group,arc_challenge_qwen7b,1165,0.6679180035650624,0.7159019607843138,-0.047983957219251416,0.00023852231982745095,-3.106930574756994,0.0018904078862690902,-0.0782539699287563,-0.01771394450974654,825,340,,**
group,gpqa_diamond_llama8b,189,0.6621621621621623,0.7019519519519519,-0.03978978978978964,0.001968605624184278,-0.8967931534867942,0.36982930199104536,-0.126751375788958,0.04717179620937874,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7266344888108819,0.7944273804300129,-0.06779289161913105,0.0013022764610527548,-1.8785924096123081,0.06030016836574875,-0.1385222447781515,0.0029364615398893984,86,106,,ns
group,gsm8k_llama8b,1319,0.7301201803864497,0.7532258214025834,-0.02310564101613377,0.00010259530455649648,-2.2811522861938505,0.022539437049571093,-0.04295798691404602,-0.0032532951182215157,601,718,,*
group,gsm8k_qwen7b,1318,0.8073879732250058,0.8363628278537367,-0.02897485462873095,8.265022265849389e-05,-3.1871261360602796,0.001436940941093224,-0.046793312105847334,-0.011156397151614567,887,431,,**
group,math500_llama8b,494,0.7946849030470915,0.8430574792243767,-0.04837257617728519,0.0004554823806143141,-2.2665402002842496,0.02341832871820921,-0.09020219258338692,-0.006542959771183451,304,190,,*
group,math500_qwen7b,499,0.8137420209562808,0.9200489782809427,-0.10630695732466189,0.0005679306550838592,-4.460813152201291,8.164925521694508e-06,-0.15301543861569172,-0.05959847603363205,361,138,,***
model_family,llama8b,3170,0.7177704626105326,0.7438671741664575,-0.026096711555924967,5.829991327043582e-05,-3.41784080972522,0.0006312001347830713,-0.0410618950188304,-0.011131528093019536,1752,1418,,***
model_family,qwen7b,3174,0.7643857651667781,0.8211749646912798,-0.05678919952450168,5.823370928663109e-05,-7.441809013116695,9.931574134950719e-14,-0.07174588352199479,-0.04183251552700857,2159,1015,,***
dataset_family,arc_challenge,2333,0.6435508325367625,0.6811958070097099,-0.03764497447294746,0.00010848077772212221,-3.6143533808801975,0.0003010981502958892,-0.05805880411014207,-0.017231144835752846,1594,739,,***
dataset_family,gpqa_diamond,381,0.6922558165673823,0.750323142632348,-0.058067326064965674,0.0007991697295788285,-2.05405616679316,0.039970255844998054,-0.11347470469743962,-0.0026599474324917327,164,217,,*
dataset_family,gsm8k,2637,0.7825873597424596,0.79636716593204,-0.013779806189580412,4.425299747820081e-05,-2.0714371598140815,0.03831796127048361,-0.026818060194806318,-0.0007415521843545068,1488,1149,,*
dataset_family,math500,993,0.8110168714469098,0.8863973959288466,-0.07538052448193677,0.0002396406902035358,-4.8694383746525896,1.1191587855675664e-06,-0.10572141839064686,-0.045039630573226686,665,328,,***
