slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.7605366128794783,0.7854773855985779,-0.02494077271909967,3.118792852092732e-05,-4.465978619941607,7.970356983618439e-06,-0.035886417657425326,-0.01399512778077401,3911,2433,,***
group,arc_challenge_llama8b,1168,0.6388207188973735,0.6429891373427066,-0.004168418445333111,0.00026978732399433175,-0.2537818382188317,0.7996641052017006,-0.036361226578043276,0.028024389687377055,769,399,,ns
group,arc_challenge_qwen7b,1165,0.7018039215686275,0.7159019607843138,-0.014098039215686309,0.00024872280383203093,-0.8939246474140943,0.3713622093412373,-0.04500852948498372,0.0168124510536111,825,340,,ns
group,gpqa_diamond_llama8b,189,0.673943173943174,0.7019519519519519,-0.02800877800877788,0.0011597010730759851,-0.8224720190809299,0.41080830530069834,-0.09475414426394338,0.03873658824638762,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7664545853444493,0.7944273804300129,-0.027972795085563606,0.0006531769722899834,-1.0945117576216314,0.27373059355272267,-0.07806423588813624,0.022118645717009035,86,106,,ns
group,gsm8k_llama8b,1319,0.7270009594037792,0.7532258214025834,-0.02622486199880425,0.0001528662288836646,-2.121081888133635,0.033914911843450704,-0.05045767700926889,-0.001992046988339609,601,718,,*
group,gsm8k_qwen7b,1318,0.7930300263930924,0.8363628278537367,-0.04333280146064433,0.00011067302046241962,-4.119038826142316,3.804560446628575e-05,-0.06395186668359329,-0.022713736237695372,887,431,,***
group,math500_llama8b,494,0.7863919667590028,0.8430574792243767,-0.05666551246537388,0.00045842739579649353,-2.646570937250679,0.008131244897734237,-0.09863013998940032,-0.014700884941347442,304,190,,**
group,math500_qwen7b,499,0.8521819422698623,0.9200489782809427,-0.06786703601108035,0.0003145937593223377,-3.8263424055933153,0.00013006134883383614,-0.10263050781244275,-0.03310356420971795,361,138,,***
model_family,llama8b,3170,0.7312980208796234,0.7438671741664575,-0.012569153286834167,7.492015546979225e-05,-1.4521339789302188,0.1464643556137711,-0.02953390179888729,0.004395595225218957,1752,1418,,ns
model_family,qwen7b,3174,0.7762237124010615,0.8211749646912798,-0.044951252290218346,5.357123946359265e-05,-6.141521094315306,8.173496869007408e-10,-0.05929669443652165,-0.03060581014391504,2159,1015,,***
dataset_family,arc_challenge,2333,0.6728929357893183,0.6811958070097099,-0.008302871220391639,0.00012687747934265887,-0.7371163271861217,0.4610516110008295,-0.030379886692784946,0.013774144252001668,1594,739,,ns
dataset_family,gpqa_diamond,381,0.7238675958188153,0.750323142632348,-0.026455546813532682,0.0004409174205458359,-1.2599059108637847,0.20770330618847,-0.06761093667140552,0.01469984304434016,164,217,,ns
dataset_family,gsm8k,2637,0.777406370195682,0.79636716593204,-0.018960795736358005,6.483379122589219e-05,-2.3548098866570584,0.01853218433286369,-0.034742314648799386,-0.0031792768239166276,1488,1149,,*
dataset_family,math500,993,0.8248257839721256,0.8863973959288466,-0.061571611956721006,0.0001808144315990931,-4.578929726637498,4.67361170451909e-06,-0.08792671000577275,-0.035216513907669264,665,328,,***
