slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.7894070945365455,0.7968637469348575,-0.007456652398312058,1.1142702423577863e-05,-2.233822351441477,0.02549476425942547,-0.01399914676295793,-0.0009141580336661861,3911,2433,,*
group,arc_challenge_llama8b,1168,0.6231508550309454,0.6731588398825411,-0.050007984851595744,0.0001382851795519923,-4.252570629309167,2.113305325688369e-05,-0.07305612626823217,-0.026959843434959312,769,399,,***
group,arc_challenge_qwen7b,1165,0.7108377896613192,0.7344313725490196,-0.023593582887700415,0.00013772052889044595,-2.0104559238220254,0.044382956690934304,-0.046594620701174476,-0.0005925450742263541,825,340,,*
group,gpqa_diamond_llama8b,189,0.7103257103257103,0.6889581889581889,0.021367521367521403,0.0011810824354136886,0.6217474911152919,0.5341079184516879,-0.045990325536063734,0.08872536827110654,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7886134269416412,0.7806055287406758,0.008007898200965369,0.0005338622126051366,0.3465803632566311,0.7289066004212993,-0.03727796830998134,0.05329376471191208,86,106,,ns
group,gsm8k_llama8b,1319,0.7555142543300627,0.7516140694015081,0.0039001849285545953,5.8345344040859804e-05,0.5106015128140208,0.6096301163449106,-0.011070828280717324,0.018871198137826513,601,718,,ns
group,gsm8k_qwen7b,1318,0.8359259947109184,0.8483456579570334,-0.012419663246114987,4.234045661683373e-05,-1.9086752923387449,0.05630399240072362,-0.02517305967777008,0.00033373318554010684,887,431,,ns
group,math500_llama8b,494,0.858483379501385,0.8583708448753463,0.00011253462603866282,8.050013055346209e-05,0.012542608879646956,0.9899927084096731,-0.017472627772461547,0.017697697024538873,304,190,,ns
group,math500_qwen7b,499,0.9301858765907906,0.9292424424906662,0.0009434341001243185,4.791538905906675e-05,0.13629315978062242,0.8915895311314188,-0.012623621363311464,0.014510489563560101,361,138,,ns
model_family,llama8b,3170,0.7505649396860974,0.7553746755672341,-0.004809735881136756,2.630383771592726e-05,-0.9378031134281203,0.3483456007978626,-0.014861855528850646,0.005242383766577133,1752,1418,,ns
model_family,qwen7b,3174,0.8203880194488873,0.83072166689103,-0.010333647442142713,2.0198366943689944e-05,-2.299299323574293,0.021487948218700568,-0.019142233870137526,-0.001525061014147901,2159,1015,,*
dataset_family,arc_challenge,2333,0.6686763454972384,0.706185068159862,-0.03750872266262362,6.791210271205365e-05,-4.551543377685819,5.325381512996625e-06,-0.05366055060855915,-0.02135689471668809,1594,739,,***
dataset_family,gpqa_diamond,381,0.7526132404181186,0.735837922895358,0.016775317522760624,0.0003892546046624808,0.8502641533748967,0.395178241441585,-0.021893863158713493,0.05544449820423474,164,217,,ns
dataset_family,gsm8k,2637,0.8036631315683577,0.8034821069279505,0.00018102464040714583,2.330349520017449e-05,0.037499645435941,0.9700866228505258,-0.009280445498514896,0.009642494779329188,1488,1149,,ns
dataset_family,math500,993,0.8993581514762515,0.8984572712268476,0.0009008802494039347,2.7981847965887478e-05,0.17030557674498364,0.8647698257224459,-0.009466912027058804,0.011268672525866674,665,328,,ns
