slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.7954588231807532,0.8032865032421439,-0.007827680061390674,1.1102470577547594e-05,-2.3492176282879087,0.01881290740676545,-0.01435835257895096,-0.001297007543830388,3911,2433,,*
group,arc_challenge_llama8b,1168,0.6461863371041388,0.6430152103275093,0.0031711267766294515,0.00016456022423629979,0.24720153862172492,0.804752254603525,-0.02197149291440388,0.028313746467662784,769,399,,ns
group,arc_challenge_qwen7b,1165,0.7045062388591801,0.7286524064171123,-0.024146167557932197,0.00014770519448196502,-1.9867824982996167,0.04694650492223103,-0.047966398921315004,-0.00032593619454939285,825,340,,*
group,gpqa_diamond_llama8b,189,0.7076692076692076,0.7105567105567105,-0.0028875028875029463,0.0010381747041483703,-0.08961634057435969,0.9285920987558142,-0.06603895080971825,0.06026394503471236,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7812637121544537,0.7569109258446688,0.02435278630978488,0.0004449473894941648,1.1545010344507303,0.24829481470765657,-0.016990255113375846,0.0656958277329456,86,106,,ns
group,gsm8k_llama8b,1319,0.7569626296006192,0.7599173151525546,-0.002954685551935343,5.237248886621364e-05,-0.408281462677655,0.6830670471094994,-0.01713871739470915,0.011229346290838462,601,718,,ns
group,gsm8k_qwen7b,1318,0.8384162052017149,0.845361067442329,-0.00694486224061408,4.1931385425818745e-05,-1.0724919213248785,0.28349914061474735,-0.019636500842777967,0.005746776361549806,887,431,,ns
group,math500_llama8b,494,0.8655470914127423,0.8618247922437674,0.0037222991689749296,0.00010176318309660412,0.3689911362534523,0.7121343315725863,-0.01604937444072137,0.02349397277867123,304,190,,ns
group,math500_qwen7b,499,0.9303866072503915,0.933497932474206,-0.0031113252238145206,8.514918239701112e-05,-0.33717484672575243,0.7359850976257536,-0.021197150551785907,0.014974500104156865,361,138,,ns
model_family,llama8b,3170,0.7593079197016828,0.7621875623909166,-0.0028796426892337967,2.5286537675964788e-05,-0.5726561366240736,0.566877542253237,-0.012735462959518216,0.006976177581050623,1752,1418,,ns
model_family,qwen7b,3174,0.8195985643782356,0.8300275852942318,-0.010429020915996179,2.2075579229083786e-05,-2.2196652584957075,0.026441498823368853,-0.01963784432354917,-0.0012201975084431861,2159,1015,,*
dataset_family,arc_challenge,2333,0.6779618427017419,0.6912567934897951,-0.013294950788053206,7.692705198609145e-05,-1.5158184515699205,0.12956526505773297,-0.030485416238469797,0.0038955146623633856,1594,739,,ns
dataset_family,gpqa_diamond,381,0.7448016185230978,0.733618073507924,0.011183545015173824,0.00035214550787905803,0.5959617871350817,0.5512007549325766,-0.025596238391064723,0.04796332842141237,164,217,,ns
dataset_family,gsm8k,2637,0.8126093751462236,0.8181705456825477,-0.0055611705363241,1.9851995011403332e-05,-1.2481423937597529,0.2119789155487098,-0.014293903289874451,0.00317156221722625,1488,1149,,ns
dataset_family,math500,993,0.9026865945351182,0.9042362002567393,-0.0015496057216211057,4.1832566304709115e-05,-0.23958739041646235,0.8106501410938374,-0.014226280396925221,0.01112706895368301,665,328,,ns
