slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.6540784720617379,0.7854773855985779,-0.13139891353684008,5.608533794412243e-05,-17.545554734146844,6.432167463269956e-69,-0.14607711220551398,-0.11672071486816618,3911,2433,,***
group,arc_challenge_llama8b,1168,0.5746192529438029,0.6429891373427066,-0.06836988439890368,0.0003941869078543813,-3.443608313520019,0.0005740066210909583,-0.10728328535769108,-0.02945648344011629,769,399,,***
group,arc_challenge_qwen7b,1165,0.6274367201426024,0.7159019607843138,-0.08846524064171135,0.00039085806154434715,-4.474691781395825,7.652161619636664e-06,-0.12721398446856255,-0.049716496814860144,825,340,,***
group,gpqa_diamond_llama8b,189,0.6379071379071379,0.7019519519519519,-0.06404481404481399,0.001669580273183876,-1.5674017114995207,0.1170208241756767,-0.14412991794859317,0.01604028985896519,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7148968845985081,0.7944273804300129,-0.07953049583150484,0.0009397724153281859,-2.594312830043654,0.009478020413466997,-0.139614578867759,-0.019446412795250702,86,106,,**
group,gsm8k_llama8b,1319,0.5978105200710051,0.7532258214025834,-0.15541530133157833,0.0003197078695567686,-8.691947841697443,3.562776509996596e-18,-0.19046019561810992,-0.12037040704504673,601,718,,***
group,gsm8k_qwen7b,1318,0.6692754586094058,0.8363628278537367,-0.16708736924433087,0.00023604088289717542,-10.875519363747504,1.5079453751981307e-27,-0.1971995151600537,-0.13697522332860804,887,431,,***
group,math500_llama8b,494,0.6097299168975069,0.8430574792243767,-0.2333275623268698,0.0009338235372752771,-7.63543238573843,2.2506379933474112e-14,-0.2932211735407372,-0.17343395111300242,304,190,,***
group,math500_qwen7b,499,0.6068288570396242,0.9200489782809427,-0.3132201212413185,0.001099007674376274,-9.448204631789668,3.446919640778997e-21,-0.37819544520929327,-0.24824479727334373,361,138,,***
model_family,llama8b,3170,0.6305531940929086,0.7438671741664575,-0.11331398007354898,0.00012400044898766053,-10.175877384743968,2.5409959026521793e-24,-0.13513925483776856,-0.0914887053093294,1752,1418,,***
model_family,qwen7b,3174,0.6626975634130927,0.8211749646912798,-0.1584774012781871,0.00011021029383182027,-15.095804432512109,1.7257033804629563e-51,-0.17905331694120286,-0.13790148561517135,2159,1015,,***
dataset_family,arc_challenge,2333,0.6044172752014914,0.6811958070097099,-0.07677853180821859,0.00019177366902225408,-5.544282034255983,2.9516275490048314e-08,-0.10392057764935617,-0.04963648596708101,1594,739,,***
dataset_family,gpqa_diamond,381,0.6797797010228167,0.750323142632348,-0.0705434416095313,0.0006215403789258225,-2.829579951523062,0.00466091528139382,-0.11940673837757765,-0.021680144841484943,164,217,,**
dataset_family,gsm8k,2637,0.641994090232741,0.79636716593204,-0.15437307569929903,0.0001319299900487755,-13.440016200182344,3.5235948754526493e-41,-0.17688537509289623,-0.13186077630570184,1488,1149,,***
dataset_family,math500,993,0.6245690445626261,0.8863973959288466,-0.2618283513662205,0.00047938475219516994,-11.958440940293233,5.865278135292409e-33,-0.3047414820470087,-0.21891522068543234,665,328,,***
