slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.6540784720617379,0.7968637469348575,-0.14278527487311965,5.314817508409395e-05,-19.58570655800722,2.047461458643818e-85,-0.1570739601163668,-0.1284965896298725,3911,2433,,***
group,arc_challenge_llama8b,1168,0.5746192529438029,0.6731588398825411,-0.09853958693873821,0.0003494061552525439,-5.271636566137717,1.3521262164452135e-07,-0.13517603541699147,-0.06190313846048495,769,399,,***
group,arc_challenge_qwen7b,1165,0.6274367201426024,0.7344313725490196,-0.10699465240641715,0.0003659285716411522,-5.593245887169459,2.2286331523893545e-08,-0.1444873122117031,-0.06950199260113119,825,340,,***
group,gpqa_diamond_llama8b,189,0.6379071379071379,0.6889581889581889,-0.05105105105105101,0.0017747383305248853,-1.2118183464507932,0.22558192382604603,-0.13361971468453115,0.03151761258242913,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.7148968845985081,0.7806055287406758,-0.0657086441421677,0.0009337012566128487,-2.1503964490898593,0.03152386898795357,-0.12559833380665517,-0.005818954477680244,86,106,,*
group,gsm8k_llama8b,1319,0.5978105200710051,0.7516140694015081,-0.153803549330503,0.0003216541299299228,-8.57574367789547,9.844857908128932e-18,-0.18895495178662125,-0.11865214687438475,601,718,,***
group,gsm8k_qwen7b,1318,0.6692754586094058,0.8483456579570334,-0.17907019934762758,0.00023102726872185214,-11.781258770595032,4.8759412016308747e-32,-0.20886083108400455,-0.1492795676112506,887,431,,***
group,math500_llama8b,494,0.6097299168975069,0.8583708448753463,-0.24864092797783943,0.000862547958800496,-8.466053178543284,2.5384830218683396e-17,-0.3062034371709408,-0.19107841878473808,304,190,,***
group,math500_qwen7b,499,0.6068288570396242,0.9292424424906662,-0.32241358545104204,0.0010532902307334793,-9.934346534882367,2.951044670553061e-23,-0.38602310555300534,-0.25880406534907874,361,138,,***
model_family,llama8b,3170,0.6305531940929086,0.7553746755672341,-0.12482148147432559,0.00011670590078147487,-11.554280998025678,7.023281873199554e-31,-0.14599507143880847,-0.10364789150984272,1752,1418,,***
model_family,qwen7b,3174,0.6626975634130927,0.83072166689103,-0.16802410347793728,0.00010632425646507239,-16.29503920365898,1.0703501428873732e-59,-0.18823400829838355,-0.147814198657491,2159,1015,,***
dataset_family,arc_challenge,2333,0.6044172752014914,0.706185068159862,-0.10176779295837068,0.00017379343372745057,-7.719580032780552,1.167136175022352e-14,-0.12760614273096713,-0.07592944318577424,1594,739,,***
dataset_family,gpqa_diamond,381,0.6797797010228167,0.735837922895358,-0.05605822187254128,0.0006443189366465718,-2.208456606738444,0.02721245952697385,-0.10580884661757572,-0.0063075971275068435,164,217,,*
dataset_family,gsm8k,2637,0.641994090232741,0.8034821069279505,-0.1614880166952095,0.0001303967406982477,-14.141872997358115,2.0962973306283717e-45,-0.1838691183156626,-0.13910691507475642,1488,1149,,***
dataset_family,math500,993,0.6245690445626261,0.8984572712268476,-0.2738882266642215,0.00045637358081017626,-12.820740692426696,1.2549591163722094e-37,-0.315758745141248,-0.23201770818719505,665,328,,***
