slice_kind,slice_value,n,auroc_a,auroc_b,diff,var_diff,z,p_two_sided,ci_low,ci_high,n_pos,n_neg,note,sig
overall,OVERALL,6344,0.8128014895334048,0.8032865032421439,0.009514986291260907,8.205106376768702e-06,3.3217432330801615,0.0008945697419566284,0.0039007563114888157,0.015129216271032999,3911,2433,,***
group,arc_challenge_llama8b,1168,0.6827569574130384,0.6430152103275093,0.03974174708552913,9.80429589940864e-05,4.01364308628803,5.978873099842653e-05,0.02033484136527621,0.059148652805782055,769,399,,***
group,arc_challenge_qwen7b,1165,0.7538645276292336,0.7286524064171123,0.025212121212121352,9.216639801764486e-05,2.6261714695797265,0.008635130540072852,0.0063958138529053195,0.04402842857133739,825,340,,**
group,gpqa_diamond_llama8b,189,0.7194502194502196,0.7105567105567105,0.008893508893509039,0.0006343938429870515,0.3530967043112586,0.7240159435438749,-0.04047244925516516,0.05825946704218324,78,111,,ns
group,gpqa_diamond_qwen7b,192,0.8011189118034227,0.7569109258446688,0.04420798595875386,0.00034898176750596216,2.3664610496990703,0.017959063890999976,0.007593793504908797,0.08082217841259892,86,106,,*
group,gsm8k_llama8b,1319,0.7786280062477116,0.7599173151525546,0.018710691095156995,3.62839390787384e-05,3.106222879695052,0.001894938297180276,0.0069046224089453195,0.03051675978136867,601,718,,**
group,gsm8k_qwen7b,1318,0.8577074892034204,0.845361067442329,0.012346421761091464,3.223589952291604e-05,2.174559082674218,0.029663173375126677,0.0012183994495881586,0.023474444072594768,887,431,,*
group,math500_llama8b,494,0.8627596952908588,0.8618247922437674,0.0009349030470914288,7.597717055935263e-05,0.10725684483423092,0.9145852198149791,-0.01614910034838374,0.0180189064425666,304,190,,ns
group,math500_qwen7b,499,0.9316311373399172,0.933497932474206,-0.001866795134288779,5.98402525326367e-05,-0.24132368671258786,0.8093042539593687,-0.017028386934758187,0.013294796666180629,361,138,,ns
model_family,llama8b,3170,0.7754667645600273,0.7621875623909166,0.013279202169110715,1.848868205230121e-05,3.088296618180259,0.0020130743280145137,0.004851657404897259,0.021706746933324174,1752,1418,,**
model_family,qwen7b,3174,0.8418632508664612,0.8300275852942318,0.01183566557222937,1.4850264512712672e-05,3.071323696922784,0.002131119773008257,0.004282740337460987,0.019388590806997754,2159,1015,,**
dataset_family,arc_challenge,2333,0.7206600190497858,0.6912567934897951,0.029403225559990753,4.725440908171573e-05,4.277340335560031,1.891395245967945e-05,0.015930072009925147,0.04287637911005636,1594,739,,***
dataset_family,gpqa_diamond,381,0.7640496796673035,0.733618073507924,0.030431606159379565,0.00022433121223913743,2.0317956357539924,0.04217434920993027,0.0010758722388481204,0.05978734007991101,164,217,,*
dataset_family,gsm8k,2637,0.8258882197703473,0.8181705456825477,0.007717674087799664,1.709576353699818e-05,1.86656098344336,0.061962920425791226,-0.0003861936082885844,0.015821541783887914,1488,1149,,ns
dataset_family,math500,993,0.901783421969558,0.9042362002567393,-0.0024527782871813786,2.9694427862978124e-05,-0.4501122286802858,0.6526295196889881,-0.013133130427429503,0.008227573853066746,665,328,,ns
