variant,clf,group,auroc,auprc,ece,accuracy,accuracy_at_80,accuracy_at_90,prr,n_samples
ROUTE_A_FULL+shapelet,lr,gpqa_diamond_llama8b,0.6227766227766228,0.47401914699931036,0.23558426172561545,0.5555555555555556,0.4503311258278146,0.43529411764705883,,189
ROUTE_A_FULL+shapelet,lr,gpqa_diamond_qwen7b,0.6901053093462045,0.5961599100535122,0.15033598434850123,0.6302083333333334,0.5098039215686274,0.47093023255813954,,192
ROUTE_A_FULL+shapelet,lr,gsm8k_llama8b,0.5999286240666669,0.5402788258271977,0.07187299395348651,0.5686125852918877,0.4909952606635071,0.4700926705981466,,1319
ROUTE_A_FULL+shapelet,lr,gsm8k_qwen7b,0.6716087230608663,0.8006795626748551,0.15122529442850596,0.6054628224582701,0.7210626185958254,0.6964586846543002,,1318
ROUTE_A_FULL+shapelet,lr,math500_llama8b,0.6117209141274239,0.6885558124383926,0.1246544075079935,0.5931174089068826,0.6531645569620254,0.6486486486486487,,494
ROUTE_A_FULL+shapelet,lr,math500_qwen7b,0.6001244530089526,0.7799764475169014,0.1155786949931574,0.685370741482966,0.7644110275689223,0.7416481069042317,,499
ROUTE_A_FULL+shapelet,rf,arc_challenge_llama8b,0.5967715126568045,0.733203980241776,0.03707255318454683,0.6352739726027398,0.684154175588865,0.6688867745004757,,1168
ROUTE_A_FULL+shapelet,rf,arc_challenge_qwen7b,0.6573048128342246,0.7977583695623731,0.05895281517198672,0.7158798283261802,0.7553648068669528,0.7375954198473282,,1165
ROUTE_A_FULL+shapelet,rf,gpqa_diamond_llama8b,0.6647031647031647,0.5941163112257941,0.084531267405187,0.656084656084656,0.4370860927152318,0.4176470588235294,,189
ROUTE_A_FULL+shapelet,rf,gpqa_diamond_qwen7b,0.7484642387011847,0.6655870283851922,0.08258208865299821,0.6927083333333334,0.5163398692810458,0.48255813953488375,,192
ROUTE_A_FULL+shapelet,rf,gsm8k_llama8b,0.5888653544000482,0.5324431497016833,0.03311406426171267,0.5633055344958302,0.4872037914691943,0.468407750631845,,1319
ROUTE_A_FULL+shapelet,rf,gsm8k_qwen7b,0.6728459810042976,0.8121573439702784,0.12262126387341434,0.650227617602428,0.713472485768501,0.6973018549747049,,1318
ROUTE_A_FULL+shapelet,rf,math500_llama8b,0.6117728531855955,0.6945235819193758,0.06791150283354981,0.6072874493927125,0.6506329113924051,0.6396396396396397,,494
ROUTE_A_FULL+shapelet,rf,math500_qwen7b,0.6257376851740335,0.803127527281722,0.06484243184148906,0.7154308617234469,0.7593984962406015,0.7527839643652561,,499
ROUTE_A_FULL+shapelet,xgb,arc_challenge_llama8b,0.5859512239636804,0.7266964726477361,0.08117501799986784,0.625,0.6755888650963597,0.6726926736441484,,1168
ROUTE_A_FULL+shapelet,xgb,arc_challenge_qwen7b,0.6426737967914439,0.799710825735801,0.07593898845460792,0.6849785407725322,0.7457081545064378,0.7318702290076335,,1165
ROUTE_A_FULL+shapelet,xgb,gpqa_diamond_llama8b,0.647955647955648,0.5557568091382294,0.1267064679118376,0.6402116402116402,0.45695364238410596,0.4117647058823529,,189
ROUTE_A_FULL+shapelet,xgb,gpqa_diamond_qwen7b,0.7127029398859149,0.636355679664557,0.13596179794209695,0.65625,0.5032679738562091,0.48255813953488375,,192
ROUTE_A_FULL+shapelet,xgb,gsm8k_llama8b,0.6111703335666183,0.5491679918250407,0.08671954801762258,0.5754359363153905,0.4834123222748815,0.4692502106149958,,1319
ROUTE_A_FULL+shapelet,xgb,gsm8k_qwen7b,0.6715067081352979,0.8093801745975016,0.08896309197830862,0.644916540212443,0.7115749525616698,0.6905564924114671,,1318
ROUTE_A_FULL+shapelet,xgb,math500_llama8b,0.5893178670360111,0.685564592524061,0.10428560992725464,0.5951417004048583,0.6354430379746835,0.6328828828828829,,494
ROUTE_A_FULL+shapelet,xgb,math500_qwen7b,0.605504034686258,0.7828694931960921,0.08844979331345261,0.7074148296593187,0.7518796992481203,0.7572383073496659,,499
ROUTE_A_FULL+gnn_s,lr,arc_challenge_llama8b,0.5664355948388526,0.6965651441813732,0.1363041569485139,0.5873287671232876,0.6766595289079229,0.6669838249286394,,1168
ROUTE_A_FULL+gnn_s,lr,arc_challenge_qwen7b,0.6419821746880571,0.7919573847501507,0.12066718037572234,0.6721030042918454,0.75,0.7347328244274809,,1165
ROUTE_A_FULL+gnn_s,lr,gpqa_diamond_llama8b,0.635943635943636,0.48582391379666623,0.20343296891110305,0.6031746031746031,0.4503311258278146,0.43529411764705883,,189
ROUTE_A_FULL+gnn_s,lr,gpqa_diamond_qwen7b,0.6961386573058359,0.5990152062877433,0.1531549823904271,0.6614583333333334,0.5032679738562091,0.47093023255813954,,192
ROUTE_A_FULL+gnn_s,lr,gsm8k_llama8b,0.5973957053935177,0.5402532605177593,0.030027389467762344,0.577710386656558,0.4881516587677725,0.472620050547599,,1319
ROUTE_A_FULL+gnn_s,lr,gsm8k_qwen7b,0.6756788570143109,0.8057167060377102,0.1893197539351883,0.5591805766312595,0.7239089184060721,0.6956155143338955,,1318
ROUTE_A_FULL+gnn_s,lr,math500_llama8b,0.6124826869806094,0.6834122960228551,0.1284163048017974,0.597165991902834,0.6481012658227848,0.6463963963963963,,494
ROUTE_A_FULL+gnn_s,lr,math500_qwen7b,0.6089967481633144,0.7820281259442434,0.11809006921178523,0.685370741482966,0.7568922305764411,0.7438752783964365,,499
ROUTE_A_FULL+gnn_s,rf,arc_challenge_llama8b,0.598228340682656,0.7335237933731829,0.04641328928099104,0.634417808219178,0.684154175588865,0.6736441484300666,,1168
ROUTE_A_FULL+gnn_s,rf,arc_challenge_qwen7b,0.6613155080213903,0.8039176013468843,0.06354020240480807,0.7150214592274678,0.7650214592274678,0.7366412213740458,,1165
ROUTE_A_FULL+gnn_s,rf,gpqa_diamond_llama8b,0.6583506583506583,0.5941120057418918,0.09000479071228591,0.6613756613756614,0.4370860927152318,0.4235294117647059,,189
ROUTE_A_FULL+gnn_s,rf,gpqa_diamond_qwen7b,0.752303641948223,0.6637746840513015,0.08826811906571187,0.6979166666666666,0.5163398692810458,0.4883720930232558,,192
ROUTE_A_FULL+gnn_s,rf,gsm8k_llama8b,0.5881840386727785,0.530948557307559,0.019429532301254215,0.5678544351781653,0.48625592417061614,0.4700926705981466,,1319
ROUTE_A_FULL+gnn_s,rf,gsm8k_qwen7b,0.6751740139211136,0.81069293972011,0.15580699303398002,0.5925644916540213,0.7182163187855788,0.6956155143338955,,1318
ROUTE_A_FULL+gnn_s,rf,math500_llama8b,0.6051073407202217,0.6845728862513849,0.07812689817868745,0.597165991902834,0.6556962025316456,0.6463963963963963,,494
ROUTE_A_FULL+gnn_s,rf,math500_qwen7b,0.6263800232847565,0.7972416339867865,0.06597773327617225,0.7074148296593187,0.7619047619047619,0.7505567928730512,,499
ROUTE_A_FULL+gnn_s,xgb,arc_challenge_llama8b,0.5820419058048241,0.7232775847626165,0.08992452414910476,0.6095890410958904,0.6777301927194861,0.6612749762131304,,1168
ROUTE_A_FULL+gnn_s,xgb,arc_challenge_qwen7b,0.6374260249554367,0.7959645703417667,0.07759137762462633,0.6927038626609442,0.7521459227467812,0.7337786259541985,,1165
ROUTE_A_FULL+gnn_s,xgb,gpqa_diamond_llama8b,0.6329406329406331,0.5654660544371309,0.13759391462164267,0.6137566137566137,0.45695364238410596,0.4117647058823529,,189
ROUTE_A_FULL+gnn_s,xgb,gpqa_diamond_qwen7b,0.7010750329091707,0.6135360864858714,0.1418850509702073,0.6510416666666666,0.5163398692810458,0.47093023255813954,,192
ROUTE_A_FULL+gnn_s,xgb,gsm8k_llama8b,0.615934908856641,0.56170001004255,0.03659014913893903,0.5936315390447309,0.4928909952606635,0.476832350463353,,1319
ROUTE_A_FULL+gnn_s,xgb,gsm8k_qwen7b,0.6686999897985074,0.8066631429709847,0.1577376680100995,0.5971168437025797,0.7172675521821632,0.693929173693086,,1318
ROUTE_A_FULL+gnn_s,xgb,math500_llama8b,0.6240304709141274,0.7097976481567984,0.11659270102678523,0.6072874493927125,0.6556962025316456,0.6418918918918919,,494
ROUTE_A_FULL+gnn_s,xgb,math500_qwen7b,0.596832470191497,0.7663378616639667,0.10611303883767081,0.7014028056112225,0.7593984962406015,0.7527839643652561,,499
ROUTE_A_FULL+gnn_h,lr,arc_challenge_llama8b,0.586026183794988,0.7129564387329674,0.12787966092477515,0.5924657534246576,0.684154175588865,0.6726926736441484,,1168
ROUTE_A_FULL+gnn_h,lr,arc_challenge_qwen7b,0.6538360071301248,0.7983426672259081,0.11678767173080566,0.6789699570815451,0.7553648068669528,0.7404580152671756,,1165
ROUTE_A_FULL+gnn_h,lr,gpqa_diamond_llama8b,0.6290136290136291,0.4915917502430212,0.2006924834680465,0.6190476190476191,0.45695364238410596,0.4294117647058823,,189
ROUTE_A_FULL+gnn_h,lr,gpqa_diamond_qwen7b,0.7140193067134709,0.6252543598626201,0.10966224320323305,0.6927083333333334,0.5098039215686274,0.46511627906976744,,192
ROUTE_A_FULL+gnn_h,lr,gsm8k_llama8b,0.6905042199861882,0.6278546653868033,0.04303941976948387,0.6383623957543594,0.5099526066350711,0.4776748104465038,,1319
ROUTE_A_FULL+gnn_h,lr,gsm8k_qwen7b,0.7636928879902275,0.8592941478511607,0.18077311563746282,0.6783004552352049,0.7428842504743833,0.7074198988195616,,1318
ROUTE_A_FULL+gnn_h,lr,math500_llama8b,0.7263157894736842,0.7654967142864487,0.08202532610002267,0.6923076923076923,0.6987341772151898,0.6644144144144144,,494
ROUTE_A_FULL+gnn_h,lr,math500_qwen7b,0.7509133245011843,0.8631274632648808,0.0897015348175505,0.749498997995992,0.7994987468671679,0.7594654788418709,,499
ROUTE_A_FULL+gnn_h,rf,arc_challenge_llama8b,0.6103343534388638,0.7361817548092988,0.04874559081070226,0.6412671232876712,0.6895074946466809,0.6736441484300666,,1168
ROUTE_A_FULL+gnn_h,rf,arc_challenge_qwen7b,0.659885918003565,0.8014170552793429,0.06575251341889345,0.7175965665236052,0.7639484978540773,0.7404580152671756,,1165
ROUTE_A_FULL+gnn_h,rf,gpqa_diamond_llama8b,0.6701316701316701,0.6030230417264961,0.08224819044745157,0.6349206349206349,0.44370860927152317,0.4294117647058823,,189
ROUTE_A_FULL+gnn_h,rf,gpqa_diamond_qwen7b,0.7549363756033348,0.679114521918329,0.10572916467208417,0.7135416666666666,0.5228758169934641,0.48255813953488375,,192
ROUTE_A_FULL+gnn_h,rf,gsm8k_llama8b,0.6665052211031752,0.608896316931092,0.031865499738584054,0.624715693707354,0.5052132701421801,0.4818871103622578,,1319
ROUTE_A_FULL+gnn_h,rf,gsm8k_qwen7b,0.7418263810597521,0.8514402009686638,0.15301627844391175,0.6593323216995448,0.7428842504743833,0.7099494097807757,,1318
ROUTE_A_FULL+gnn_h,rf,math500_llama8b,0.6977146814404432,0.7923306158466723,0.05411768228056944,0.6437246963562753,0.6683544303797468,0.6509009009009009,,494
ROUTE_A_FULL+gnn_h,rf,math500_qwen7b,0.7547472800995624,0.8719513922795524,0.08354400035613525,0.7274549098196392,0.7819548872180451,0.755011135857461,,499
ROUTE_A_FULL+gnn_h,xgb,arc_challenge_llama8b,0.5828126884180542,0.7320703761703333,0.10683172770890675,0.6113013698630136,0.6820128479657388,0.6717411988582302,,1168
ROUTE_A_FULL+gnn_h,xgb,arc_challenge_qwen7b,0.625126559714795,0.792321295252819,0.09662923964435963,0.6755364806866953,0.7478540772532188,0.7309160305343512,,1165
ROUTE_A_FULL+gnn_h,xgb,gpqa_diamond_llama8b,0.6402171402171404,0.5733414510928683,0.1384715782921939,0.6349206349206349,0.45695364238410596,0.4235294117647059,,189
ROUTE_A_FULL+gnn_h,xgb,gpqa_diamond_qwen7b,0.7272926722246601,0.6952872293152047,0.155618836763703,0.6979166666666666,0.49673202614379086,0.47674418604651164,,192
ROUTE_A_FULL+gnn_h,xgb,gsm8k_llama8b,0.6829680337784287,0.6323519747714748,0.04570778097231522,0.6482183472327521,0.5042654028436019,0.4759898904802022,,1319
ROUTE_A_FULL+gnn_h,xgb,gsm8k_qwen7b,0.7378033309181082,0.8503712183614504,0.15307003819865594,0.6555386949924128,0.7333965844402277,0.7032040472175379,,1318
ROUTE_A_FULL+gnn_h,xgb,math500_llama8b,0.7495498614958449,0.8217758562575234,0.05190110597231609,0.6862348178137652,0.6860759493670886,0.6531531531531531,,494
ROUTE_A_FULL+gnn_h,xgb,math500_qwen7b,0.8030029306676302,0.9030034764427235,0.05362946165348582,0.7975951903807615,0.8220551378446115,0.7616926503340757,,499
ROUTE_AB_TOTAL,lr,arc_challenge_llama8b,0.565842434434591,0.6955349333727492,0.12408196232825952,0.5950342465753424,0.6777301927194861,0.6641294005708849,,1168
ROUTE_AB_TOTAL,lr,arc_challenge_qwen7b,0.6356613190730838,0.786665339039082,0.11797923059178289,0.6686695278969957,0.7478540772532188,0.7318702290076335,,1165
ROUTE_AB_TOTAL,lr,gpqa_diamond_llama8b,0.6237006237006237,0.47469874239811666,0.24118947687701803,0.5555555555555556,0.4503311258278146,0.43529411764705883,,189
ROUTE_AB_TOTAL,lr,gpqa_diamond_qwen7b,0.6869240895129441,0.5959496857408706,0.1483556824713011,0.640625,0.5098039215686274,0.47093023255813954,,192
ROUTE_AB_TOTAL,lr,gsm8k_llama8b,0.5996041880060623,0.5394834344668975,0.07490016670348269,0.5716451857467779,0.4919431279620853,0.4700926705981466,,1319
ROUTE_AB_TOTAL,lr,gsm8k_qwen7b,0.6727675079846298,0.8020523503525917,0.15289423520196985,0.6092564491654021,0.7182163187855788,0.6964586846543002,,1318
ROUTE_AB_TOTAL,lr,math500_llama8b,0.6108206371191136,0.6876935037897502,0.1305376653214737,0.5991902834008097,0.6531645569620254,0.6486486486486487,,494
ROUTE_AB_TOTAL,lr,math500_qwen7b,0.5990405074471075,0.7788103273629783,0.11667083973941751,0.685370741482966,0.7619047619047619,0.7416481069042317,,499
ROUTE_AB_TOTAL,rf,arc_challenge_llama8b,0.6013179893817769,0.7329915548477531,0.03912235011844198,0.6446917808219178,0.6895074946466809,0.6698382492863939,,1168
ROUTE_AB_TOTAL,rf,arc_challenge_qwen7b,0.6515650623885918,0.7977055605769371,0.06093820155690156,0.7098712446351931,0.7553648068669528,0.732824427480916,,1165
ROUTE_AB_TOTAL,rf,gpqa_diamond_llama8b,0.6667821667821667,0.5869482184763768,0.08323968592144192,0.6402116402116402,0.44370860927152317,0.4235294117647059,,189
ROUTE_AB_TOTAL,rf,gpqa_diamond_qwen7b,0.75329091706889,0.6631375189731045,0.09730975473454846,0.71875,0.5228758169934641,0.48255813953488375,,192
ROUTE_AB_TOTAL,rf,gsm8k_llama8b,0.5887448495775379,0.5337495239006796,0.030398977082999386,0.5693707354056103,0.4834123222748815,0.4743049705139006,,1319
ROUTE_AB_TOTAL,rf,gsm8k_qwen7b,0.6741957169425865,0.8099865848969489,0.12615967851714407,0.6320182094081942,0.7163187855787476,0.6930860033726813,,1318
ROUTE_AB_TOTAL,rf,math500_llama8b,0.5989612188365652,0.6879412096044455,0.0759547805858527,0.6012145748987854,0.6481012658227848,0.6418918918918919,,494
ROUTE_AB_TOTAL,rf,math500_qwen7b,0.6200369344413665,0.7898546127985777,0.06415592337060785,0.7094188376753507,0.7619047619047619,0.7527839643652561,,499
ROUTE_AB_TOTAL,xgb,arc_challenge_llama8b,0.585706789731155,0.71686214079693,0.0708370080460118,0.6138698630136986,0.6745182012847966,0.6698382492863939,,1168
ROUTE_AB_TOTAL,xgb,arc_challenge_qwen7b,0.6337504456327986,0.788332272594326,0.08128427883586146,0.6866952789699571,0.75,0.7299618320610687,,1165
ROUTE_AB_TOTAL,xgb,gpqa_diamond_llama8b,0.6481866481866483,0.5490141316738103,0.15072350742088422,0.671957671957672,0.4503311258278146,0.4235294117647059,,189
ROUTE_AB_TOTAL,xgb,gpqa_diamond_qwen7b,0.7108380868802106,0.6311997539965737,0.1399366987849741,0.671875,0.5098039215686274,0.47093023255813954,,192
ROUTE_AB_TOTAL,xgb,gsm8k_llama8b,0.6043293674887259,0.5379907782302946,0.0926966412872686,0.5739196360879454,0.4928909952606635,0.4692502106149958,,1319
ROUTE_AB_TOTAL,xgb,gsm8k_qwen7b,0.6588529337138403,0.8025880246479837,0.10314213000633649,0.629742033383915,0.7011385199240987,0.6913996627318718,,1318
ROUTE_AB_TOTAL,xgb,math500_llama8b,0.6164819944598338,0.689782920295991,0.1098355720128849,0.6194331983805668,0.660759493670886,0.6486486486486487,,494
ROUTE_AB_TOTAL,xgb,math500_qwen7b,0.5870167409370107,0.7611935507252673,0.11048312329935409,0.7254509018036072,0.7593984962406015,0.7505567928730512,,499
deberta_only,lr,arc_challenge_llama8b,0.6167026799769254,0.7476533432404999,0.10174815175570036,0.6258561643835616,0.69593147751606,0.6850618458610847,,1168
deberta_only,lr,arc_challenge_qwen7b,0.6817860962566845,0.8307981928390206,0.11401266465882887,0.7030042918454935,0.7628755364806867,0.7404580152671756,,1165
deberta_only,lr,gpqa_diamond_llama8b,0.6957149457149456,0.643625597652344,0.1523533756376574,0.6296296296296297,0.4503311258278146,0.4411764705882353,,189
deberta_only,lr,gpqa_diamond_qwen7b,0.7112220272049145,0.6866807551753381,0.114228995788532,0.6458333333333334,0.5032679738562091,0.47093023255813954,,192
deberta_only,lr,gsm8k_llama8b,0.7399169907164939,0.6904783386159982,0.024864073647885183,0.6830932524639879,0.524170616113744,0.485256950294861,,1319
deberta_only,lr,gsm8k_qwen7b,0.8182577943326785,0.8876678575391181,0.16293377956666605,0.7488619119878603,0.777988614800759,0.7259696458684655,,1318
deberta_only,lr,math500_llama8b,0.8238659972299169,0.8745855607087312,0.0791863964546306,0.7692307692307693,0.7240506329113924,0.6779279279279279,,494
deberta_only,lr,math500_qwen7b,0.8756975390421133,0.9355911774132013,0.13726193111442134,0.8517034068136272,0.8571428571428571,0.7951002227171492,,499
deberta_only,rf,arc_challenge_llama8b,0.5463545078561163,0.703696816884918,0.16153670853316424,0.5565068493150684,0.6734475374732334,0.6688867745004757,,1168
deberta_only,rf,arc_challenge_qwen7b,0.607566844919786,0.7814952629292719,0.1464141389670459,0.6248927038626609,0.7435622317596566,0.7337786259541985,,1165
deberta_only,rf,gpqa_diamond_llama8b,0.6081658581658583,0.5513253053760271,0.12566012395398013,0.6137566137566137,0.4370860927152318,0.4294117647058823,,189
deberta_only,rf,gpqa_diamond_qwen7b,0.7016783677051338,0.662809475370268,0.1087012100801227,0.6458333333333334,0.49673202614379086,0.46511627906976744,,192
deberta_only,rf,gsm8k_llama8b,0.6820329627037575,0.6423920058036233,0.11048891031059252,0.6398786959818044,0.5033175355450237,0.4785172704296546,,1319
deberta_only,rf,gsm8k_qwen7b,0.7473691920156318,0.8487536060442801,0.15078708540803637,0.6889226100151745,0.7447817836812144,0.709106239460371,,1318
deberta_only,rf,math500_llama8b,0.8004587950138503,0.8531641303792148,0.061803222820245265,0.7388663967611336,0.7215189873417721,0.6711711711711712,,494
deberta_only,rf,math500_qwen7b,0.8706893090850696,0.9317817028721418,0.10412609891996082,0.8376753507014028,0.8521303258145363,0.7928730512249443,,499
deberta_only,xgb,arc_challenge_llama8b,0.5984010742069739,0.7317146980950167,0.12430610338366296,0.5873287671232876,0.6916488222698073,0.6774500475737393,,1168
deberta_only,xgb,arc_challenge_qwen7b,0.6498270944741533,0.8148187526721086,0.12146068955311957,0.6600858369098712,0.7542918454935622,0.732824427480916,,1165
deberta_only,xgb,gpqa_diamond_llama8b,0.6816239316239318,0.6141939851483358,0.10871828625363016,0.6243386243386243,0.47019867549668876,0.43529411764705883,,189
deberta_only,xgb,gpqa_diamond_qwen7b,0.7144032470381747,0.6878791745876093,0.10944610495547145,0.65625,0.49673202614379086,0.45930232558139533,,192
deberta_only,xgb,gsm8k_llama8b,0.7219281698561821,0.6790111323129387,0.048267080371604903,0.6648976497346475,0.5175355450236967,0.4827295703454086,,1319
deberta_only,xgb,gsm8k_qwen7b,0.794122109250138,0.880084333498734,0.1559135885414567,0.7094081942336874,0.7656546489563567,0.7192242833052277,,1318
deberta_only,xgb,math500_llama8b,0.8255540166204987,0.8784574225863121,0.0591427443760187,0.7550607287449392,0.7265822784810126,0.6711711711711712,,494
deberta_only,xgb,math500_qwen7b,0.8704986149584489,0.9321043703103704,0.11111824787809757,0.8416833667334669,0.8546365914786967,0.7951002227171492,,499
step_only,lr,arc_challenge_llama8b,0.5288025003992426,0.6786851766679978,0.11046791176171335,0.6215753424657534,0.671306209850107,0.6717411988582302,,1168
step_only,lr,arc_challenge_qwen7b,0.5938663101604278,0.7797409885640529,0.14752746310101045,0.6798283261802575,0.7360515021459227,0.7280534351145038,,1165
step_only,lr,gpqa_diamond_llama8b,0.6027951027951028,0.5317671664723438,0.05657108695734114,0.6190476190476191,0.4370860927152318,0.4235294117647059,,189
step_only,lr,gpqa_diamond_qwen7b,0.6502852128126371,0.5902176222297959,0.12145480482528608,0.6614583333333334,0.48366013071895425,0.45348837209302323,,192
step_only,lr,gsm8k_llama8b,0.6788870916161088,0.6202967858491879,0.03829053319973687,0.6421531463229719,0.5061611374407583,0.4751474304970514,,1319
step_only,lr,gsm8k_qwen7b,0.7547064193545855,0.8466041632481482,0.19188558063801942,0.708649468892261,0.7428842504743833,0.7032040472175379,,1318
step_only,lr,math500_llama8b,0.6374307479224378,0.7164130574823774,0.10649282364589488,0.6558704453441295,0.6556962025316456,0.6306306306306306,,494
step_only,lr,math500_qwen7b,0.6991448873901001,0.8300458247640511,0.16952933182936153,0.7234468937875751,0.7844611528822055,0.7661469933184856,,499
step_only,rf,arc_challenge_llama8b,0.49614282781074925,0.6545465536406048,0.19872410055839984,0.5436643835616438,0.6627408993576017,0.6622264509990485,,1168
step_only,rf,arc_challenge_qwen7b,0.5401122994652405,0.7260876784608166,0.1881249615946553,0.590557939914163,0.7296137339055794,0.7185114503816794,,1165
step_only,rf,gpqa_diamond_llama8b,0.6075306075306076,0.47959499385254745,0.16085182747522753,0.5767195767195767,0.45695364238410596,0.4294117647058823,,189
step_only,rf,gpqa_diamond_qwen7b,0.5719613865730584,0.5109773245983595,0.148327618738828,0.5677083333333334,0.46405228758169936,0.45930232558139533,,192
step_only,rf,gsm8k_llama8b,0.6428306582807669,0.5629371538593111,0.12156879828594644,0.6027293404094011,0.500473933649289,0.481044650379107,,1319
step_only,rf,gsm8k_qwen7b,0.6737000290350172,0.7862810542653671,0.19792817793941542,0.5978755690440061,0.7229601518026565,0.6981450252951096,,1318
step_only,rf,math500_llama8b,0.6143698060941829,0.6781542268829248,0.13500890767707036,0.6194331983805668,0.6658227848101266,0.6463963963963963,,494
step_only,rf,math500_qwen7b,0.6715042755630495,0.8109291733366326,0.1459996511334766,0.7234468937875751,0.7744360902255639,0.7639198218262806,,499
step_only,xgb,arc_challenge_llama8b,0.4906300210865264,0.6533071046448629,0.14312722010231793,0.5428082191780822,0.6531049250535332,0.6603235014272122,,1168
step_only,xgb,arc_challenge_qwen7b,0.5614581105169341,0.7545366978229555,0.16045980299363322,0.5939914163090129,0.7221030042918455,0.7137404580152672,,1165
step_only,xgb,gpqa_diamond_llama8b,0.5577500577500578,0.44675143635150316,0.1199005384136129,0.5714285714285714,0.4304635761589404,0.4294117647058823,,189
step_only,xgb,gpqa_diamond_qwen7b,0.6468297498903027,0.5390847354683622,0.1338363992593562,0.5520833333333334,0.5098039215686274,0.46511627906976744,,192
step_only,xgb,gsm8k_llama8b,0.6719105576128921,0.6004814482614802,0.050137342525034614,0.6520090978013646,0.5052132701421801,0.4785172704296546,,1319
step_only,xgb,gsm8k_qwen7b,0.7444970794957846,0.8374617122819972,0.19692808243252438,0.6525037936267072,0.7466793168880456,0.7065767284991569,,1318
step_only,xgb,math500_llama8b,0.6441481994459832,0.7135084638409985,0.07049935876659533,0.6538461538461539,0.660759493670886,0.6373873873873874,,494
step_only,xgb,math500_qwen7b,0.6874723995343048,0.8258833068831105,0.14541809734158623,0.7214428857715431,0.7844611528822055,0.7505567928730512,,499
ROUTE_AB+deberta,lr,arc_challenge_llama8b,0.6130182413119925,0.733460164576944,0.10822572700863642,0.6172945205479452,0.6916488222698073,0.6755470980019029,,1168
ROUTE_AB+deberta,lr,arc_challenge_qwen7b,0.6679180035650625,0.806284777425456,0.10503160123427066,0.703862660944206,0.7575107296137339,0.7356870229007634,,1165
ROUTE_AB+deberta,lr,gpqa_diamond_llama8b,0.6621621621621622,0.518896778484409,0.21518397524364424,0.6507936507936508,0.47019867549668876,0.4294117647058823,,189
ROUTE_AB+deberta,lr,gpqa_diamond_qwen7b,0.7266344888108819,0.6600827207255042,0.16650276913646705,0.65625,0.5098039215686274,0.47674418604651164,,192
ROUTE_AB+deberta,lr,gsm8k_llama8b,0.7301201803864497,0.6588613691511458,0.06136655090962781,0.6800606520090978,0.5203791469194313,0.485256950294861,,1319
ROUTE_AB+deberta,lr,gsm8k_qwen7b,0.8073879732250057,0.8792710202891749,0.13345985016122325,0.7329286798179059,0.7722960151802657,0.7209106239460371,,1318
ROUTE_AB+deberta,lr,math500_llama8b,0.7946849030470915,0.8401759706785185,0.05600080218778439,0.742914979757085,0.7088607594936709,0.6644144144144144,,494
ROUTE_AB+deberta,lr,math500_qwen7b,0.8137420209562809,0.8909319642930278,0.09134163590898246,0.8296593186372746,0.8320802005012531,0.7706013363028953,,499
ROUTE_AB+deberta,rf,arc_challenge_llama8b,0.6236527599883975,0.7523215798406031,0.03680405256733909,0.6481164383561644,0.6884368308351178,0.6774500475737393,,1168
ROUTE_AB+deberta,rf,arc_challenge_qwen7b,0.6738003565062389,0.8116641148057413,0.05680401422435123,0.7201716738197425,0.7628755364806867,0.7433206106870229,,1165
ROUTE_AB+deberta,rf,gpqa_diamond_llama8b,0.668052668052668,0.6177159278595636,0.07465046561426586,0.6613756613756614,0.4370860927152318,0.4294117647058823,,189
ROUTE_AB+deberta,rf,gpqa_diamond_qwen7b,0.752632733655112,0.6862166558737617,0.06667618480666229,0.71875,0.5163398692810458,0.48255813953488375,,192
ROUTE_AB+deberta,rf,gsm8k_llama8b,0.7047678196506286,0.6388567326052053,0.05573050550116654,0.6618650492797574,0.5137440758293839,0.4802021903959562,,1319
ROUTE_AB+deberta,rf,gsm8k_qwen7b,0.7803304760434949,0.8720512885409494,0.1241223297346163,0.7314112291350531,0.7552182163187856,0.7166947723440135,,1318
ROUTE_AB+deberta,rf,math500_llama8b,0.7598164819944598,0.8279621389651932,0.0630085351254776,0.6963562753036437,0.6936708860759494,0.6599099099099099,,494
ROUTE_AB+deberta,rf,math500_qwen7b,0.822253000923361,0.9066724154169684,0.11486025727941904,0.7755511022044088,0.8220551378446115,0.7639198218262806,,499
ROUTE_AB+deberta,xgb,arc_challenge_llama8b,0.5964944871932757,0.7309746879270546,0.10937653027143177,0.6113013698630136,0.683083511777302,0.6736441484300666,,1168
ROUTE_AB+deberta,xgb,arc_challenge_qwen7b,0.6557433155080215,0.811615192560925,0.07333069852685213,0.6935622317596567,0.7532188841201717,0.7356870229007634,,1165
ROUTE_AB+deberta,xgb,gpqa_diamond_llama8b,0.7251097251097252,0.6505879213667844,0.13609805560261798,0.656084656084656,0.47019867549668876,0.43529411764705883,,189
ROUTE_AB+deberta,xgb,gpqa_diamond_qwen7b,0.7165423431329531,0.6574565963980643,0.11872287211978498,0.6979166666666666,0.49673202614379086,0.46511627906976744,,192
ROUTE_AB+deberta,xgb,gsm8k_llama8b,0.7187278398583605,0.6659754542818894,0.06713711940616347,0.6626231993934799,0.5127962085308057,0.4818871103622578,,1319
ROUTE_AB+deberta,xgb,gsm8k_qwen7b,0.7989102713335443,0.8812186000569755,0.09984170700591595,0.7420333839150227,0.7599620493358634,0.7234401349072512,,1318
